Ticker,Sector,Industry,Stock_Type,Year,Price,Funda_Score,Funda_Label,GPM (%) | Raw,GPM (%) | Skor(1-5),GPM (%) | Bobot,GPM (%) | Kontribusi,OPM (%) | Raw,OPM (%) | Skor(1-5),OPM (%) | Bobot,OPM (%) | Kontribusi,NPM (%) | Raw,NPM (%) | Skor(1-5),NPM (%) | Bobot,NPM (%) | Kontribusi,ROE (%) | Raw,ROE (%) | Skor(1-5),ROE (%) | Bobot,ROE (%) | Kontribusi,ROA (%) | Raw,ROA (%) | Skor(1-5),ROA (%) | Bobot,ROA (%) | Kontribusi,FCF/Net Income | Raw,FCF/Net Income | Skor(1-5),FCF/Net Income | Bobot,FCF/Net Income | Kontribusi,DER (x) | Raw,DER (x) | Skor(1-5),DER (x) | Bobot,DER (x) | Kontribusi,DAR (x) | Raw,DAR (x) | Skor(1-5),DAR (x) | Bobot,DAR (x) | Kontribusi,Interest Cov. (x) | Raw,Interest Cov. (x) | Skor(1-5),Interest Cov. (x) | Bobot,Interest Cov. (x) | Kontribusi,Net Debt/EBITDA (x) | Raw,Net Debt/EBITDA (x) | Skor(1-5),Net Debt/EBITDA (x) | Bobot,Net Debt/EBITDA (x) | Kontribusi,PER (x) | Raw,PER (x) | Skor(1-5),PER (x) | Bobot,PER (x) | Kontribusi,PBV (x) | Raw,PBV (x) | Skor(1-5),PBV (x) | Bobot,PBV (x) | Kontribusi,EV/EBITDA (x) | Raw,EV/EBITDA (x) | Skor(1-5),EV/EBITDA (x) | Bobot,EV/EBITDA (x) | Kontribusi,Div. Yield (%) | Raw,Div. Yield (%) | Skor(1-5),Div. Yield (%) | Bobot,Div. Yield (%) | Kontribusi,Revenue CAGR 3Y (%) | Raw,Revenue CAGR 3Y (%) | Skor(1-5),Revenue CAGR 3Y (%) | Bobot,Revenue CAGR 3Y (%) | Kontribusi,EPS CAGR 3Y (%) | Raw,EPS CAGR 3Y (%) | Skor(1-5),EPS CAGR 3Y (%) | Bobot,EPS CAGR 3Y (%) | Kontribusi,Current Ratio (x) | Raw,Current Ratio (x) | Skor(1-5),Current Ratio (x) | Bobot,Current Ratio (x) | Kontribusi,Inventory TO (x) | Raw,Inventory TO (x) | Skor(1-5),Inventory TO (x) | Bobot,Inventory TO (x) | Kontribusi,Asset Turnover (x) | Raw,Asset Turnover (x) | Skor(1-5),Asset Turnover (x) | Bobot,Asset Turnover (x) | Kontribusi,Receivables TO (x) | Raw,Receivables TO (x) | Skor(1-5),Receivables TO (x) | Bobot,Receivables TO (x) | Kontribusi,Cash Conv. Cycle (hari) | Raw,Cash Conv. Cycle (hari) | Skor(1-5),Cash Conv. Cycle (hari) | Bobot,Cash Conv. Cycle (hari) | Kontribusi,NPM Bank (%) | Raw,NPM Bank (%) | Skor(1-5),NPM Bank (%) | Bobot,NPM Bank (%) | Kontribusi,ROE Bank (%) | Raw,ROE Bank (%) | Skor(1-5),ROE Bank (%) | Bobot,ROE Bank (%) | Kontribusi,ROA Bank (%) | Raw,ROA Bank (%) | Skor(1-5),ROA Bank (%) | Bobot,ROA Bank (%) | Kontribusi,FCF/Net Income Bank | Raw,FCF/Net Income Bank | Skor(1-5),FCF/Net Income Bank | Bobot,FCF/Net Income Bank | Kontribusi,Risk Factor | Raw,Risk Factor | Skor(1-5),Risk Factor | Bobot,Risk Factor | Kontribusi,Asset Turnover Bank (x) | Raw,Asset Turnover Bank (x) | Skor(1-5),Asset Turnover Bank (x) | Bobot,Asset Turnover Bank (x) | Kontribusi,PER Bank (x) | Raw,PER Bank (x) | Skor(1-5),PER Bank (x) | Bobot,PER Bank (x) | Kontribusi,PBV Bank (x) | Raw,PBV Bank (x) | Skor(1-5),PBV Bank (x) | Bobot,PBV Bank (x) | Kontribusi,Div. Yield Bank (%) | Raw,Div. Yield Bank (%) | Skor(1-5),Div. Yield Bank (%) | Bobot,Div. Yield Bank (%) | Kontribusi,Revenue CAGR 3Y Bank (%) | Raw,Revenue CAGR 3Y Bank (%) | Skor(1-5),Revenue CAGR 3Y Bank (%) | Bobot,Revenue CAGR 3Y Bank (%) | Kontribusi,EPS CAGR 3Y Bank (%) | Raw,EPS CAGR 3Y Bank (%) | Skor(1-5),EPS CAGR 3Y Bank (%) | Bobot,EPS CAGR 3Y Bank (%) | Kontribusi,GPM Karya (%) | Raw,GPM Karya (%) | Skor(1-5),GPM Karya (%) | Bobot,GPM Karya (%) | Kontribusi,OPM Karya (%) | Raw,OPM Karya (%) | Skor(1-5),OPM Karya (%) | Bobot,OPM Karya (%) | Kontribusi,DER Karya (x) | Raw,DER Karya (x) | Skor(1-5),DER Karya (x) | Bobot,DER Karya (x) | Kontribusi,Interest Cov. Karya (x) | Raw,Interest Cov. Karya (x) | Skor(1-5),Interest Cov. Karya (x) | Bobot,Interest Cov. Karya (x) | Kontribusi,Net Debt/EBITDA Karya (x) | Raw,Net Debt/EBITDA Karya (x) | Skor(1-5),Net Debt/EBITDA Karya (x) | Bobot,Net Debt/EBITDA Karya (x) | Kontribusi,Current Ratio Karya (x) | Raw,Current Ratio Karya (x) | Skor(1-5),Current Ratio Karya (x) | Bobot,Current Ratio Karya (x) | Kontribusi,Receivables TO Karya (x) | Raw,Receivables TO Karya (x) | Skor(1-5),Receivables TO Karya (x) | Bobot,Receivables TO Karya (x) | Kontribusi
BJTM.JK,Financial Services,Banks - Regional,bank,2024,487.24,6.52,✅ BAGUS,19.9904,3,0.08,0.24,10.2434,3,0.12,0.36,1.0849,3,0.08,0.24,-2.814,1,0.05,0.05,,,0.17,0,0.0543,2,0.17,0.34,5.7081,5,0.08,0.4,0.5847,5,0.1,0.5,11.1628,5,0.05,0.25,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJTM.JK,Financial Services,Banks - Regional,bank,2023,518.5,7.07,✅ BAGUS,26.378,4,0.08,0.32,12.0986,4,0.12,0.48,1.4155,3,0.08,0.24,-6.6974,1,0.05,0.05,,,0.17,0,0.0537,2,0.17,0.34,5.2959,5,0.08,0.4,0.6407,5,0.1,0.5,10.2392,5,0.05,0.25,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJTM.JK,Financial Services,Banks - Regional,bank,2022,545.58,7.07,✅ BAGUS,28.5588,4,0.08,0.32,13.4793,4,0.12,0.48,1.4974,3,0.08,0.24,-5.8297,1,0.05,0.05,,,0.17,0,0.0524,2,0.17,0.34,5.3099,5,0.08,0.4,0.7157,5,0.1,0.5,9.5512,5,0.05,0.25,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BKSW.JK,Financial Services,Banks - Regional,bank,TTM,60,3.51,⚠️ KURANG,-13.8064,1,0.08,0.08,-1.3656,1,0.12,0.12,-0.4871,1,0.08,0.08,,,0.05,0,42.3119,2,0.17,0.34,0.0353,1,0.17,0.17,,,0.08,0,0.4479,5,0.1,0.5,0,2,0.05,0.1,-13.8593,1,0.05,0.05,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BKSW.JK,Financial Services,Banks - Regional,bank,2025,64,3.38,❌ BURUK,-11.171,1,0.08,0.08,-1.0261,1,0.12,0.12,-0.366,1,0.08,0.08,,,0.05,0,,,0.17,0,0.0328,1,0.17,0.17,,,0.08,0,0.4778,5,0.1,0.5,0,2,0.05,0.1,-15.7778,1,0.05,0.05,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BKSW.JK,Financial Services,Banks - Regional,bank,2024,71,4,⚠️ KURANG,10.2248,2,0.08,0.16,1.1716,1,0.12,0.12,0.4329,1,0.08,0.08,3,5,0.05,0.25,,,0.17,0,0.0423,1,0.17,0.17,44.8654,1,0.08,0.08,0.5257,5,0.1,0.5,0,2,0.05,0.1,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BKSW.JK,Financial Services,Banks - Regional,bank,2023,81,4.47,⚠️ KURANG,9.5022,1,0.08,0.08,1.4761,1,0.12,0.12,0.5892,2,0.08,0.16,3,5,0.05,0.25,,,0.17,0,0.062,2,0.17,0.34,41.1241,1,0.08,0.08,0.607,5,0.1,0.5,0,2,0.05,0.1,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BKSW.JK,Financial Services,Banks - Regional,bank,2022,102,3.5,⚠️ KURANG,-55.3443,1,0.08,0.08,-8.6116,1,0.12,0.12,-2.3971,1,0.08,0.08,,,0.05,0,,,0.17,0,0.0433,1,0.17,0.17,,,0.08,0,0.448,5,0.1,0.5,0,2,0.05,0.1,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BKSW.JK,Financial Services,Banks - Regional,bank,2021,192,2.2,❌ BURUK,0,1,0.08,0.08,0,1,0.12,0.12,0,1,0.08,0.08,,,0.05,0,,,0.17,0,0,1,0.17,0.17,,,0.08,0,,,0.1,0,0,2,0.05,0.1,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMAS.JK,Financial Services,Banks - Regional,bank,TTM,500,3.34,❌ BURUK,-36.7607,1,0.08,0.08,-4.2718,1,0.12,0.12,-1.2391,1,0.08,0.08,,,0.05,0,61.3066,1,0.17,0.17,0.0337,1,0.17,0.17,,,0.08,0,1.3921,5,0.1,0.5,0,2,0.05,0.1,7.6725,3,0.05,0.15,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMAS.JK,Financial Services,Banks - Regional,bank,2025,650,3.2,❌ BURUK,4.048,1,0.08,0.08,0.4894,1,0.12,0.12,0.1419,1,0.08,0.08,-97.3978,1,0.05,0.05,,,0.17,0,0.0351,1,0.17,0.17,369.8079,1,0.08,0.08,1.8097,4,0.1,0.4,0,2,0.05,0.1,16.4889,4,0.05,0.2,-39.7548,1,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMAS.JK,Financial Services,Banks - Regional,bank,2024,585,3.17,❌ BURUK,-31.6187,1,0.08,0.08,-3.8247,1,0.12,0.12,-1.1083,1,0.08,0.08,,,0.05,0,,,0.17,0,0.0351,1,0.17,0.17,,,0.08,0,1.6384,4,0.1,0.4,0,2,0.05,0.1,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMAS.JK,Financial Services,Banks - Regional,bank,2023,580,3.18,❌ BURUK,10.4503,2,0.08,0.16,0.9409,1,0.12,0.12,0.3216,1,0.08,0.08,-50.6895,1,0.05,0.05,,,0.17,0,0.0308,1,0.17,0.17,165.9917,1,0.08,0.08,1.5618,4,0.1,0.4,0,2,0.05,0.1,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMAS.JK,Financial Services,Banks - Regional,bank,2022,657.12,3.56,⚠️ KURANG,23.1147,4,0.08,0.32,3.6459,1,0.12,0.12,0.7685,2,0.08,0.16,-13.4314,1,0.05,0.05,,,0.17,0,0.0332,1,0.17,0.17,81.7476,1,0.08,0.08,2.9804,3,0.1,0.3,0,2,0.05,0.1,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMAS.JK,Financial Services,Banks - Regional,bank,2021,665.9,2.2,❌ BURUK,0,1,0.08,0.08,0,1,0.12,0.12,0,1,0.08,0.08,,,0.05,0,,,0.17,0,0,1,0.17,0.17,,,0.08,0,,,0.1,0,0.2765,2,0.05,0.1,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMRI.JK,Financial Services,Banks - Regional,bank,TTM,4640,7.26,✅ BAGUS,40.2465,5,0.08,0.4,19.3308,4,0.12,0.48,2.0065,4,0.08,0.32,3,5,0.05,0.25,30.3618,3,0.17,0.51,0.0499,1,0.17,0.17,7.6265,5,0.08,0.4,1.4743,5,0.1,0.5,0,2,0.05,0.1,434.3815,5,0.05,0.25,103.3132,5,0.05,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMRI.JK,Financial Services,Banks - Regional,bank,2025,4999.01,7.28,✅ BAGUS,40.1603,5,0.08,0.4,19.1639,4,0.12,0.48,1.9892,4,0.08,0.32,3,5,0.05,0.25,,,0.17,0,0.0495,1,0.17,0.17,8.2882,5,0.08,0.4,1.5883,4,0.1,0.4,9.3255,5,0.05,0.25,6.6253,3,0.05,0.15,10.9919,4,0.05,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMRI.JK,Financial Services,Banks - Regional,bank,2024,5076.42,7.23,✅ BAGUS,41.3821,5,0.08,0.4,19.6559,4,0.12,0.48,2.2982,4,0.08,0.32,-1.5794,1,0.05,0.05,,,0.17,0,0.0555,2,0.17,0.34,8.4936,5,0.08,0.4,1.6695,4,0.1,0.4,6.9726,5,0.05,0.25,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMRI.JK,Financial Services,Banks - Regional,bank,2023,5125.97,7.64,✅ BAGUS,44.334,5,0.08,0.4,21.1077,5,0.12,0.6,2.5324,5,0.08,0.4,-1.359,1,0.05,0.05,,,0.17,0,0.0571,2,0.17,0.34,8.6891,5,0.08,0.4,1.8341,4,0.1,0.4,5.1633,4,0.05,0.2,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMRI.JK,Financial Services,Banks - Regional,bank,2022,4000.38,7.64,✅ BAGUS,35.6045,5,0.08,0.4,17.9253,4,0.12,0.48,2.0662,4,0.08,0.32,2.2528,5,0.05,0.25,,,0.17,0,0.058,2,0.17,0.34,9.0688,5,0.08,0.4,1.6256,4,0.1,0.4,4.5041,4,0.05,0.2,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMRI.JK,Financial Services,Banks - Regional,bank,2021,2702.65,2.2,❌ BURUK,0,1,0.08,0.08,0,1,0.12,0.12,0,1,0.08,0.08,,,0.05,0,,,0.17,0,0,1,0.17,0.17,,,0.08,0,,,0.1,0,0,2,0.05,0.1,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNBA.JK,Financial Services,Banks - Regional,bank,TTM,720,3.3,❌ BURUK,2.8152,1,0.08,0.08,0.2934,1,0.12,0.12,0.1108,1,0.08,0.08,3,5,0.05,0.25,65.1982,1,0.17,0.17,0.0394,1,0.17,0.17,257.6138,1,0.08,0.08,0.7557,5,0.1,0.5,0,2,0.05,0.1,-313.8351,1,0.05,0.05,-40.2388,1,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNBA.JK,Financial Services,Banks - Regional,bank,2025,695,3.57,⚠️ KURANG,2.8152,1,0.08,0.08,0.2934,1,0.12,0.12,0.1108,1,0.08,0.08,3,5,0.05,0.25,,,0.17,0,0.0394,1,0.17,0.17,248.6689,1,0.08,0.08,0.7295,5,0.1,0.5,0,2,0.05,0.1,-272.1038,1,0.05,0.05,-37.5824,1,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNBA.JK,Financial Services,Banks - Regional,bank,2024,600,3.89,⚠️ KURANG,16.9775,3,0.08,0.24,1.9277,1,0.12,0.12,0.751,2,0.08,0.16,-5.9751,1,0.05,0.05,,,0.17,0,0.0442,1,0.17,0.17,33.1075,1,0.08,0.08,0.6382,5,0.1,0.5,0,2,0.05,0.1,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNBA.JK,Financial Services,Banks - Regional,bank,2023,745,3.67,⚠️ KURANG,11.9869,2,0.08,0.16,1.4211,1,0.12,0.12,0.5552,2,0.08,0.16,-5.7477,1,0.05,0.05,,,0.17,0,0.0463,1,0.17,0.17,56.8919,1,0.08,0.08,0.8085,5,0.1,0.5,0,2,0.05,0.1,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNBA.JK,Financial Services,Banks - Regional,bank,2022,925,3.45,❌ BURUK,10.6572,2,0.08,0.16,1.2656,1,0.12,0.12,0.4742,1,0.08,0.08,-28.126,1,0.05,0.05,,,0.17,0,0.0445,1,0.17,0.17,80.4822,1,0.08,0.08,1.0186,5,0.1,0.5,0.3759,2,0.05,0.1,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNBA.JK,Financial Services,Banks - Regional,bank,2021,2645.27,2.2,❌ BURUK,0,1,0.08,0.08,0,1,0.12,0.12,0,1,0.08,0.08,,,0.05,0,,,0.17,0,0,1,0.17,0.17,,,0.08,0,,,0.1,0,0.1031,2,0.05,0.1,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNGA.JK,Financial Services,Banks - Regional,bank,TTM,1825,7.24,✅ BAGUS,36.0697,5,0.08,0.4,11.6596,3,0.12,0.36,1.8126,4,0.08,0.32,-0.6217,1,0.05,0.05,16.3345,5,0.17,0.85,0.0503,2,0.17,0.34,0,5,0.08,0.4,0,5,0.1,0.5,0,2,0.05,0.1,-5.7473,1,0.05,0.05,296997.0459,5,0.05,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNGA.JK,Financial Services,Banks - Regional,bank,2025,1790,7.64,✅ BAGUS,35.3776,5,0.08,0.4,11.8684,3,0.12,0.36,1.8451,4,0.08,0.32,0.4801,3,0.05,0.15,,,0.17,0,0.0522,2,0.17,0.34,6.5447,5,0.08,0.4,0.7767,5,0.1,0.5,8.7863,5,0.05,0.25,98.9387,5,0.05,0.25,10.8837,4,0.05,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNGA.JK,Financial Services,Banks - Regional,bank,2024,1584.76,7.92,✅ BAGUS,36.0327,5,0.08,0.4,12.879,4,0.12,0.48,1.8949,4,0.08,0.32,1.0647,4,0.05,0.2,,,0.17,0,0.0526,2,0.17,0.34,5.8374,5,0.08,0.4,0.7518,5,0.1,0.5,7.7954,5,0.05,0.25,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNGA.JK,Financial Services,Banks - Regional,bank,2023,1456.99,7.51,✅ BAGUS,34.5079,5,0.08,0.4,13.1609,4,0.12,0.48,1.9362,4,0.08,0.32,-0.3862,1,0.05,0.05,,,0.17,0,0.0561,2,0.17,0.34,5.6558,5,0.08,0.4,0.7443,5,0.1,0.5,7.843,5,0.05,0.25,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNGA.JK,Financial Services,Banks - Regional,bank,2022,930.41,6.96,✅ BAGUS,26.7159,4,0.08,0.32,11.1564,3,0.12,0.36,1.6436,4,0.08,0.32,-3.4062,1,0.05,0.05,,,0.17,0,0.0615,2,0.17,0.34,4.6378,5,0.08,0.4,0.5174,5,0.1,0.5,10.0318,5,0.05,0.25,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNII.JK,Financial Services,Banks - Regional,bank,TTM,210,5.84,🟡 CUKUP,20.2794,4,0.08,0.32,5.5512,2,0.12,0.24,0.93,2,0.08,0.16,-6.1932,1,0.05,0.05,24.0755,4,0.17,0.68,0.0459,1,0.17,0.17,0.0452,5,0.08,0.4,0.0025,5,0.1,0.5,0,2,0.05,0.1,-104.3992,1,0.05,0.05,487.6224,5,0.05,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNII.JK,Financial Services,Banks - Regional,bank,2025,206,6.17,🟡 CUKUP,17.7479,3,0.08,0.24,5.1069,2,0.12,0.24,0.8556,2,0.08,0.16,1.0699,4,0.05,0.2,,,0.17,0,0.0482,1,0.17,0.17,9.4731,5,0.08,0.4,0.4838,5,0.1,0.5,2.8428,3,0.05,0.15,183.262,5,0.05,0.25,405.4699,5,0.05,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNII.JK,Financial Services,Banks - Regional,bank,2024,201.75,4.6,⚠️ KURANG,12.6082,2,0.08,0.16,3.6461,1,0.12,0.12,0.566,2,0.08,0.16,-7.0614,1,0.05,0.05,,,0.17,0,0.0449,1,0.17,0.17,13.7788,4,0.08,0.32,0.5024,5,0.1,0.5,5.1015,4,0.05,0.2,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNII.JK,Financial Services,Banks - Regional,bank,2023,225.51,6.47,🟡 CUKUP,19.0166,3,0.08,0.24,5.7617,2,0.12,0.24,1.0148,3,0.08,0.24,2.6356,5,0.05,0.25,,,0.17,0,0.0534,2,0.17,0.34,9.8584,5,0.08,0.4,0.568,5,0.1,0.5,3.4232,3,0.05,0.15,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNII.JK,Financial Services,Banks - Regional,bank,2022,205.45,5.48,🟡 CUKUP,16.635,3,0.08,0.24,5.0634,2,0.12,0.24,0.9148,2,0.08,0.16,-8.9085,1,0.05,0.05,,,0.17,0,0.055,2,0.17,0.34,10.6444,4,0.08,0.32,0.539,5,0.1,0.5,3.1512,3,0.05,0.15,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNII.JK,Financial Services,Banks - Regional,bank,2021,292.75,2.2,❌ BURUK,0,1,0.08,0.08,0,1,0.12,0.12,0,1,0.08,0.08,,,0.05,0,,,0.17,0,0,1,0.17,0.17,,,0.08,0,,,0.1,0,0,2,0.05,0.1,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
